FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
-1.399288788396062244e-04,5.303968030419730084e-01,-1.316843137455015134e+00,2.458042944874677324e-02,-9.135617083874052191e-03,-1.995029856660490708e+00,-6.821886525140631596e-03,1.571902105393971016e+00,-2.076660810747165353e+00,-1.597969663019596339e-03,6.898938842606275879e-01,-1.286784488644660662e+00
6.625614969976464756e-03,5.284515747204044933e-01,-1.277802175608568458e+00,4.229968090096462158e-02,2.110839090419678807e-02,-1.984899695054211710e+00,-2.633681073617932453e-02,1.581112353323941067e+00,-2.091151667809098669e+00,-1.198444026131149746e-02,7.031139306027712754e-01,-1.303146433469275056e+00
5.497930404816980983e-04,5.127425785389413404e-01,-1.237470095610038179e+00,-3.673156633124984721e-02,2.861649673210516776e-01,-1.795237134899138054e+00,5.438885823144314069e-02,1.348723008447797467e+00,-1.880729127874891438e+00,1.651199754322433752e-02,7.350677480829493904e-01,-1.316730745429084859e+00
4.381158659040609860e-02,2.555915638496896181e-01,-1.789904399657237022e+00,-1.101492958384320264e-02,5.974375377474404614e-01,-1.230121902586336136e+00,-5.175332415491983203e-03,7.347825396367513306e-01,-1.291096038638716248e+00,-3.833320681516831641e-02,9.571539137195580471e-01,-1.978237979862040641e+00
-2.813727974043189750e-02,1.306655128265336863e-01,-1.991175981716797772e+00,-1.574348504245308769e-02,6.065804086070424317e-01,-1.207756521701264907e+00,1.173307759557818894e-02,7.473798444603889646e-01,-1.304418272911807453e+00,2.783306559656917659e-02,1.031202215357446050e+00,-2.262163539331230933e+00
-2.354627456577135930e-02,1.507156191601341788e-01,-1.981310274979457331e+00,-1.229401854377867170e-02,6.171810442722502899e-01,-1.190605996919603005e+00,-9.903040838820718721e-04,7.951265570513790237e-01,-1.335607574736477510e+00,2.080802869081951542e-02,1.048522986019679415e+00,-2.278622495406876780e+00
2.618380114891668067e-02,2.942841408767151723e-01,-1.764706435087708414e+00,1.624716752615752713e-02,6.268075245402834339e-01,-1.185930861676592452e+00,-5.197524328369632074e-02,8.912232809667238742e-01,-1.393690880128404475e+00,-4.173758376339273268e-02,9.962054807431960368e-01,-2.043358411895336069e+00
-5.070643131891104660e-02,5.949151733298297939e-01,-1.267951527514862287e+00,-3.852121482537672337e-02,2.238045518017869606e-01,-1.711680721048384202e+00,2.253250857394534581e-02,6.261444601399626109e-01,-2.001680149617071969e+00,4.838592759692301321e-02,7.102324610604353605e-01,-1.419895877059193179e+00
-9.908909188788804501e-03,6.412603157928470354e-01,-1.258794718924250988e+00,1.091737840760071722e-02,-5.763074836744371682e-02,-1.894447716063932585e+00,-1.807163528854303230e-02,3.932778369369473448e-01,-2.166166576596135762e+00,-6.440120727311017534e-04,7.022003266369437613e-01,-1.423223958140774181e+00
1.443414445943957958e-02,6.641343534176876728e-01,-1.238834261512443247e+00,2.038156148468918405e-02,-9.174666454236626856e-02,-1.886239240389651517e+00,-2.761783425665476077e-02,2.759656685639683138e-01,-2.141470770512682087e+00,-9.250859669274627203e-03,7.066019499151277028e-01,-1.413916574911491475e+00
1.000991342464834302e-02,6.777064904913178145e-01,-1.185365161292394776e+00,-9.134819626309267221e-03,1.395103893478436830e-01,-1.678991417784430284e+00,2.135101765768476767e-02,3.627965047569458035e-01,-1.946883935698197510e+00,-9.524591836838699685e-03,7.533602406117886341e-01,-1.413820852686224372e+00
3.072661221850023217e-02,4.701543265539394056e-01,-1.739086297116913649e+00,1.403164256198933049e-02,6.209344137531258578e-01,-1.167954527645839180e+00,7.447797022683951863e-03,7.486519139393661426e-01,-1.413508741905284971e+00,-4.036914772360161718e-02,5.040627381226010506e-01,-2.001753586227901671e+00
-2.603495527259227366e-02,2.594951815545363250e-01,-1.992078480640139482e+00,1.734610958934451955e-02,6.143576343347302293e-01,-1.180966800120524685e+00,-2.222252773840135715e-03,7.399856105689962549e-01,-1.404706215296316563e+00,1.187875156069128843e-02,3.214143680529823466e-01,-2.191640131773515243e+00
-8.849468934972697445e-03,1.611677507188841174e-01,-2.036377803463049752e+00,1.381434945896340034e-02,6.254084302630356085e-01,-1.213491222694468297e+00,-2.753822347178889324e-03,7.370171429198484336e-01,-1.413936604921102402e+00,-3.932262038117511488e-03,2.627271234859920312e-01,-2.192555710638274480e+00
1.155866978396301488e-02,2.759520176965586380e-01,-1.869878677961158031e+00,6.021022308873724346e-03,6.528699649500683266e-01,-1.285184724317598448e+00,-4.567397551417878647e-04,7.346169654166607721e-01,-1.440999512067348665e+00,-2.095662814389958467e-02,3.848004433692283621e-01,-2.025328530576179897e+00
-4.377558327349317935e-03,6.946656155987621650e-01,-1.377436196263273072e+00,-4.347265543286015464e-03,7.028541890042973028e-01,-1.378756506558491024e+00,6.419082817160122120e-03,7.575117402014590606e-01,-1.505553669260091931e+00,6.494408569182268283e-03,7.732459341961019916e-01,-1.520923964384900628e+00
-5.997481467336566834e-03,7.060841067950334171e-01,-1.462170325498232559e+00,-5.959857279565071442e-03,7.112482959921287984e-01,-1.457042476398014097e+00,4.603147624685354801e-03,7.292659103934460152e-01,-1.510270410152253939e+00,4.649716481606648577e-03,7.414885315405784771e-01,-1.519146346254087954e+00
-1.214801225200416516e-09,7.000000001799867588e-01,-1.499999998005122404e+00,1.223918748042454398e-09,7.000000001812376471e-01,-1.499999997990223877e+00,-1.240012637707981904e-09,7.000000001834795205e-01,-1.499999997963860521e+00,1.230865083478343810e-09,7.000000001822024309e-01,-1.499999997978825883e+00
0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00
