FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
4.161018520499217401e-05,9.816640084968533131e-01,-1.731776385989988398e+00,4.160992312639365915e-05,9.816495702248605459e-01,-1.731754666783706709e+00,3.844529718946014985e-05,1.109135711856653606e+00,-1.965087276413378214e+00,3.844489076216536994e-05,1.109119445180710040e+00,-1.965064068277717402e+00
4.082025247800011444e-05,9.907333167528786788e-01,-1.753544199988352759e+00,4.081999730585546976e-05,9.907186369590287311e-01,-1.753521295829518323e+00,3.819614270369939393e-05,1.112689552458447473e+00,-1.976425682377568771e+00,3.819573233406991478e-05,1.112673453013320657e+00,-1.976401855527059270e+00
3.924292700670815924e-05,9.999689377167465532e-01,-1.776352106882552517e+00,3.924269073503720286e-05,9.999543173382847705e-01,-1.776327954867743975e+00,3.764701045081171181e-05,1.115907362547165604e+00,-1.987946979452331009e+00,3.764659991056192631e-05,1.115892079639380308e+00,-1.987922967159859278e+00
3.691411634446629367e-05,1.009475516025966080e+00,-1.800174698009793683e+00,3.691391184503596459e-05,1.009461279236033571e+00,-1.800149105796418958e+00,3.697540943523105756e-05,1.119003357410312871e+00,-1.999800943217337590e+00,3.697500004536210838e-05,1.118989656060469295e+00,-1.999777202785250951e+00
3.400526964878252073e-05,1.019364022249105606e+00,-1.824961451351714725e+00,3.400511020632855040e-05,1.019350485597341205e+00,-1.824934023712508457e+00,3.650960798806664285e-05,1.122206504527028637e+00,-2.012126793177576811e+00,3.650919759380782405e-05,1.122195240155162699e+00,-2.012103748559300076e+00
3.072805760147605329e-05,1.029754257591619648e+00,-1.850630302217318501e+00,3.072795915954343532e-05,1.029741729597358546e+00,-1.850600410878370683e+00,3.664157021003217637e-05,1.125765518393099685e+00,-2.025052041842634321e+00,3.664115436329354742e-05,1.125757646678642754e+00,-2.025030072854170360e+00
2.724753046047086261e-05,1.040782303042324441e+00,-1.877051988092012680e+00,2.724751661973444093e-05,1.040771109069401845e+00,-1.877018781658822855e+00,3.774482705670272200e-05,1.129968440770202642e+00,-2.038698071532846878e+00,3.774440219689384143e-05,1.129965056500341847e+00,-2.038677544434813971e+00
2.369396106984367084e-05,1.052607324596972260e+00,-1.904034030187855553e+00,2.369406973422924563e-05,1.052597824297821782e+00,-1.903996445984485586e+00,4.017772222172364050e-05,1.135160130978510651e+00,-2.053182573262460675e+00,4.017728947247523101e-05,1.135162496866669146e+00,-2.053163863941908307e+00
2.028172964772668969e-05,1.065414165973854521e+00,-1.931310919519346747e+00,2.028202014270511042e-05,1.065406727515130880e+00,-1.931267663118766409e+00,4.437405450367831657e-05,1.141747458162239326e+00,-2.068613375132232424e+00,4.437362218875034694e-05,1.141756978532586286e+00,-2.068596832200729096e+00
1.744939089669676101e-05,1.079413275457489441e+00,-1.958540351762622755e+00,1.744995049014255774e-05,1.079408195973197815e+00,-1.958489847229725411e+00,5.094272240217281834e-05,1.150196812479049813e+00,-2.085077113313512864e+00,5.094230473771921806e-05,1.150214938221809646e+00,-2.085062951473735549e+00
