FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
-1.346346746472570606e-03,1.810790737576283282e-01,-1.528740407574429305e+00,-1.346346746867243399e-03,1.810790737559198893e-01,-1.528740407574280091e+00,-9.098016161286292050e-03,1.610897014405607286e-02,-1.571679268777784744e+00,-9.098016160854335496e-03,1.610897014285716383e-02,-1.571679268777287364e+00
-4.615985800406580825e-03,3.637501200767051523e-01,-1.657432182439954271e+00,-4.615985800364200663e-03,3.637501200762588982e-01,-1.657432182440420787e+00,-1.671271414766408586e-02,-1.690227368868733870e-01,-1.718857519968566949e+00,-1.671271414777572920e-02,-1.690227368872643243e-01,-1.718857519969156478e+00
-2.925172300100772112e-03,6.298536075350767982e-01,-1.683338801896451464e+00,-2.925172300077695086e-03,6.298536075326405248e-01,-1.683338801894966652e+00,-1.831808893817010037e-02,-2.866472377565945084e-01,-1.781379846618868834e+00,-1.831808893825801962e-02,-2.866472377552748418e-01,-1.781379846616828466e+00
6.813745437975381397e-04,8.902657079424031172e-01,-1.690571892967165146e+00,6.813745436839260036e-04,8.902657079423924591e-01,-1.690571892969127799e+00,-1.505136563821334733e-02,-3.013691717268431880e-01,-1.799934464225340758e+00,-1.505136563848911632e-02,-3.013691717316305807e-01,-1.799934464226646824e+00
2.265941341765840070e-03,1.119256038169549994e+00,-1.685392280179730307e+00,2.265941341762539325e-03,1.119256038171589696e+00,-1.685392280179911939e+00,-8.902550204054483773e-03,-2.950786169627215294e-01,-1.807823122124156079e+00,-8.902550203666790424e-03,-2.950786169631319789e-01,-1.807823122125032933e+00
3.181070202410747269e-03,1.317012707460060161e+00,-1.676904283320244993e+00,3.181070201789217532e-03,1.317012707461149068e+00,-1.676904283319946343e+00,-1.157837734084392551e-03,-2.836684041572499759e-01,-1.811825091108341335e+00,-1.157837733453065746e-03,-2.836684041568876546e-01,-1.811825091108756780e+00
6.886503430473697035e-03,1.507609191346257704e+00,-1.681767652509058353e+00,6.886503432846765790e-03,1.507609191342377697e+00,-1.681767652508940669e+00,6.248855813402230328e-03,-2.558643727305381921e-01,-1.811789048375698874e+00,6.248855812242804474e-03,-2.558643727296424641e-01,-1.811789048374283784e+00
1.350351619336480694e-02,1.697727516084567512e+00,-1.717561913426908449e+00,1.350351619114087756e-02,1.697727516087200517e+00,-1.717561913426862708e+00,1.199387499989897077e-02,-2.024027429885980056e-01,-1.809250710480734714e+00,1.199387499930552707e-02,-2.024027429897851671e-01,-1.809250710481398627e+00
1.876246758983642418e-02,1.821685161959366361e+00,-1.789596998071054434e+00,1.876246759057521515e-02,1.821685161961790866e+00,-1.789596998071014688e+00,1.475271038487924007e-02,-1.167902286937060330e-01,-1.806757007237419721e+00,1.475271038562111017e-02,-1.167902286941485263e-01,-1.806757007237470791e+00
1.909617607756512042e-02,1.728010405212552225e+00,-1.815055187816755122e+00,1.909617607761273511e-02,1.728010405214486678e+00,-1.815055187816608129e+00,1.442412475715356898e-02,2.434495443981309244e-03,-1.805281316318187557e+00,1.442412475764878570e-02,2.434495445193653271e-03,-1.805281316318146922e+00
1.364112821424677546e-02,1.483059119082889232e+00,-1.734505539656724160e+00,1.364112821372208580e-02,1.483059119080058830e+00,-1.734505539656675310e+00,1.313510869583028873e-02,1.455612952364677692e-01,-1.804792701919072373e+00,1.313510869512969116e-02,1.455612952364969126e-01,-1.804792701918600972e+00
6.243912016863467987e-03,1.309138097906346276e+00,-1.605204772524873702e+00,6.243912017373152296e-03,1.309138097904211095e+00,-1.605204772524840617e+00,8.344366156034521004e-03,3.064898272592908035e-01,-1.801256548097751820e+00,8.344366156405972137e-03,3.064898272588780781e-01,-1.801256548097585952e+00
2.114898327609385025e-04,1.246658579199030115e+00,-1.503541400406412487e+00,2.114898326650216842e-04,1.246658579200851324e+00,-1.503541400406150030e+00,2.246030530310444851e-03,4.839140857813020724e-01,-1.790712971566305045e+00,2.246030530246769658e-03,4.839140857824701936e-01,-1.790712971566933653e+00
-3.111995894172055622e-03,1.325715681371062438e+00,-1.447599574913223108e+00,-3.111995894275012327e-03,1.325715681369097343e+00,-1.447599574913006171e+00,-5.304688384059388570e-03,6.731013116218623749e-01,-1.775166257269310544e+00,-5.304688383922943028e-03,6.731013116213921954e-01,-1.775166257268655512e+00
-3.898558955031088818e-03,1.461905110950357578e+00,-1.402806516611335930e+00,-3.898558954956568134e-03,1.461905110950116882e+00,-1.402806516611323273e+00,-1.171099428762800189e-02,8.681675637300340087e-01,-1.755555588145140788e+00,-1.171099428769576886e-02,8.681675637299277604e-01,-1.755555588145067736e+00
9.708357088509479075e-05,1.587333666714396241e+00,-1.344514476105563849e+00,9.708357088815991161e-05,1.587333666715039504e+00,-1.344514476105489242e+00,-1.547420260517217393e-02,1.058146003646639910e+00,-1.727128870890932921e+00,-1.547420260513432226e-02,1.058146003647105537e+00,-1.727128870891016188e+00
5.024965036318795354e-03,1.677018962201453300e+00,-1.273246760043533987e+00,5.024965036290829010e-03,1.677018962199993135e+00,-1.273246760043343029e+00,-1.678852335177653810e-02,1.231645950717871862e+00,-1.679425382093397534e+00,-1.678852335182184560e-02,1.231645950717496829e+00,-1.679425382092826213e+00
