t,base_tx,base_ty,base_tz,quat_x,quat_y,quat_z,quat_w,FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
5.600000000000001643e-01,2.909338221326024029e-02,-6.305172751439406116e-06,3.842633437447646183e-01,-1.939065520864008231e-05,-1.666792974047148768e-02,-5.867026400118202129e-07,9.998610802215600613e-01,5.774986695551257316e-05,7.154925805581590081e-01,-1.285650144417382457e+00,5.774987434696404450e-05,7.154925811415762116e-01,-1.285650144640129389e+00,5.756854471172265589e-05,7.665298579970566406e-01,-1.383326364125617713e+00,5.756854543110334697e-05,7.665298584792512582e-01,-1.383326363321165875e+00
5.800000000000001821e-01,2.821963595979422659e-02,-4.042326485333213942e-06,3.828994564665190170e-01,-1.247942488065714165e-05,-1.755374982094773731e-02,-4.652118674553910821e-07,9.998459209854642094e-01,3.728187383511846569e-05,7.188971837608559845e-01,-1.293885118922360133e+00,3.728187306225294980e-05,7.188971850263575769e-01,-1.293885119383073823e+00,3.692636726273177403e-05,7.722581310926102116e-01,-1.396083074707408667e+00,3.692637701563371739e-05,7.722581320824647433e-01,-1.396083073013125952e+00
6.000000000000001998e-01,2.716652624938877686e-02,-2.447825853884978079e-06,3.812503660047243947e-01,-7.591140464868951911e-06,-1.844205911245412263e-02,-3.808861482786897424e-07,9.998299307371840694e-01,2.282339610403158855e-05,7.228817320161637916e-01,-1.304305877133091762e+00,2.282342132782661930e-05,7.228817339504001183e-01,-1.304305877831080984e+00,2.230586263615929276e-05,7.784515208371713957e-01,-1.410848575233374813e+00,2.230585575843633969e-05,7.784515223158617880e-01,-1.410848572664988643e+00
6.200000000000002176e-01,2.590511187191128425e-02,-2.168582753930657851e-06,3.792985248709516144e-01,-6.765198310169392243e-06,-1.922925641866772908e-02,-3.866958833947953165e-07,9.998151007319642236e-01,2.040561239013868235e-05,7.273448719579188593e-01,-1.317304236823181762e+00,2.040559246372693151e-05,7.273448742847326010e-01,-1.317304237669849165e+00,1.980728798717304779e-05,7.846794062279101034e-01,-1.427406583307294863e+00,1.980732233116202796e-05,7.846794079877491557e-01,-1.427406580217839061e+00
6.400000000000002354e-01,2.441432962348244820e-02,-3.796493421108019305e-06,3.770350002264564182e-01,-1.193296278253311303e-05,-1.977997372370269083e-02,-5.364987254452563157e-07,9.998043571103329974e-01,3.573263892243786123e-05,7.321381622519730348e-01,-1.333268363144769264e+00,3.573267148396522209e-05,7.321381643784374837e-01,-1.333268363934885015e+00,3.521670745591010717e-05,7.903862029985034843e-01,-1.445387698464560833e+00,3.521671688350861345e-05,7.903862045983052198e-01,-1.445387695631979108e+00
6.600000000000002531e-01,2.265637988824846516e-02,-7.679492037820869512e-06,3.744528729599766459e-01,-2.433534342246559192e-05,-1.993081573090656894e-02,-8.595712485917535101e-07,9.998013612670032524e-01,7.246650350563698501e-05,7.370158883070987432e-01,-1.352619254977846630e+00,7.246653838866108015e-05,7.370158893629560337e-01,-1.352619255371753981e+00,7.225551049434723926e-05,7.948594024171720118e-01,-1.464340057265461237e+00,7.225553651938891229e-05,7.948594031818000394e-01,-1.464340055884127079e+00
6.800000000000002709e-01,2.058313536386351117e-02,-1.378499698292940225e-05,3.715510665526149947e-01,-4.407427891395592840e-05,-1.947910481746474923e-02,-1.328018609504596889e-06,9.998102632655880839e-01,1.309117081883655288e-04,7.416203549951281282e-01,-1.375799926968781728e+00,1.309117427728637172e-04,7.416203540466695943e-01,-1.375799926527599082e+00,1.312249613110621279e-04,7.971985753467523139e-01,-1.483672489279658890e+00,1.312250062218111300e-04,7.971985744947962527e-01,-1.483672490713048964e+00
7.000000000000002887e-01,1.814090519423086287e-02,-2.161856564618363515e-05,3.683554827768224516e-01,-6.980283334736647576e-05,-1.823881934928892751e-02,-1.832932334636333328e-06,9.998336564613879984e-01,2.071050188055272208e-04,7.454321359290826399e-01,-1.402949156083644677e+00,2.071050402697852176e-04,7.454321325137818199e-01,-1.402949154465979786e+00,2.080701613907780256e-04,7.964525597971151560e-01,-1.502660316228050519e+00,2.080701738682287931e-04,7.964525568717566451e-01,-1.502660321246455766e+00
7.200000000000003064e-01,1.527035951422931088e-02,-2.962859654802739827e-05,3.648889744370352184e-01,-9.669348973403354963e-05,-1.596793782579675886e-02,-2.151564513513795141e-06,9.998724996754992933e-01,2.868306187910331330e-04,7.478339191888473403e-01,-1.434329088628256255e+00,2.868305673053475721e-04,7.478339141496631592e-01,-1.434329086023923505e+00,2.882857139495072023e-04,7.914861039569585088e-01,-1.520458263235451524e+00,2.882856669093250687e-04,7.914860994734874700e-01,-1.520458270852532712e+00
7.400000000000003242e-01,1.189095394248228590e-02,-3.445070754691193301e-05,3.612025843790271362e-01,-1.137224324069730815e-04,-1.242510203818946585e-02,-1.993018698092000567e-06,9.999227989712889952e-01,3.375593951063578669e-04,7.479567809105522880e-01,-1.469928767880703591e+00,3.375592741991585211e-04,7.479567763364614041e-01,-1.469928765165203766e+00,3.388319886331098347e-04,7.810249585361594971e-01,-1.536030727260868201e+00,3.388318725684275555e-04,7.810249540566210902e-01,-1.536030734623035521e+00
