t,base_tx,base_ty,base_tz,quat_x,quat_y,quat_z,quat_w,FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
1.850000000000000977e+00,1.011052081251192281e+00,-1.467912718701812336e-02,3.277356202893753068e-01,-2.470219519801409094e-02,1.076662726470403730e-01,2.020278073152746018e-02,9.936748074382313334e-01,-1.013453879572287913e-01,-5.486245474755684359e-01,-2.232848419420512709e+00,2.525571052234117445e-02,3.418051913293065902e-01,-1.588902777179383996e+00,-5.333852520103299875e-03,4.910162576415973423e-01,-1.043825546160370266e+00,1.386190129643437297e-01,1.679361698713089268e+00,-1.498574500505768459e+00
1.900000000000001021e+00,1.045263401665939673e+00,-1.625250631707296847e-02,3.273176957152112432e-01,-4.592309422891509979e-02,9.499590226603266130e-02,2.486631747434007306e-02,9.941068927556884205e-01,-1.279056483809717093e-01,-7.588161315857231415e-01,-2.185065827877371802e+00,7.366301979726655458e-02,4.913254581347888950e-01,-1.594145331619055028e+00,4.960603633526535633e-02,5.970979189851921554e-01,-1.029324377273650226e+00,5.066563174977314205e-02,1.647268403173814066e+00,-1.566928266824479055e+00
1.950000000000001066e+00,1.081804522476857100e+00,-1.678850818864448605e-02,3.265986877313331038e-01,-2.575705633188387841e-02,9.574933456509859830e-02,5.229923248113693690e-03,9.950584339033943237e-01,7.712791884050956837e-02,-5.766397699192989945e-01,-2.019418293908570305e+00,6.827758054496364803e-02,6.176295224545655937e-01,-1.640878107132290209e+00,-1.291321988635902966e-02,6.395002347859914948e-01,-9.062415805625420040e-01,-2.312622925072806979e-01,1.142136726358996546e+00,-1.536430393173279008e+00
2.000000000000000888e+00,1.118773877726834565e+00,-1.371894566054387282e-02,3.257521178108212512e-01,-9.334647617094536665e-03,1.023866347691661516e-01,-2.126351389471871009e-02,9.944735815250996813e-01,-1.466940821788025734e-02,1.733911535557658423e-01,-1.543277378431248570e+00,-1.228514520466627430e-01,-1.132375833524402881e-01,-2.100331771567971462e+00,1.110988768465826088e-01,1.431686540932525897e+00,-1.388872478264058019e+00,1.203220822863913658e-01,3.544048937946100430e-01,-1.139492705937588113e+00
2.050000000000000711e+00,1.151024478318632305e+00,-1.274115314710890824e-02,3.230998474606185944e-01,2.600840723467822899e-02,8.987552773968482400e-02,-5.000956543287794764e-02,9.943565736856386783e-01,-3.689115985582539642e-02,3.513676240578201826e-01,-1.576770680766677035e+00,1.029084144379286414e-01,-6.318658072951164328e-01,-2.197337780468466839e+00,-1.127355275041185545e-01,1.877590446145098735e+00,-1.572569799839971250e+00,1.560285357345011885e-02,4.778395393678961378e-01,-1.197420509446276649e+00
2.100000000000000533e+00,1.182706396587862585e+00,-1.273806390548494309e-02,3.230782688458930241e-01,4.133914147600305233e-02,8.333597902398419410e-02,-5.155158324657559826e-02,9.943282276225051675e-01,-7.841721638200972733e-02,4.825844605330593673e-01,-1.601902025546399155e+00,8.453031849684157495e-02,-7.912647313703170537e-01,-2.150078835556892720e+00,-6.947913620896742359e-02,1.786855845814889321e+00,-1.677948892256513114e+00,-2.543857156493095628e-02,5.763653620093431851e-01,-1.194381450036057668e+00
2.150000000000000355e+00,1.215575143499144417e+00,-1.384551217160158963e-02,3.246952640730750295e-01,2.873648288822419627e-02,8.333525089708841704e-02,-3.369299987897841214e-02,9.955371576532385802e-01,-8.769734651991775709e-02,5.925127745222189546e-01,-1.631702654371600669e+00,-1.519556561314111265e-01,-5.311328145295390879e-01,-1.971919580529261973e+00,2.005716287250939867e-01,1.184448775333312165e+00,-1.650445321715249491e+00,1.652897724871073282e-02,6.445522503520377811e-01,-1.124659942500395804e+00
2.200000000000000178e+00,1.246978586989399229e+00,-1.783208831618257606e-02,3.256462809375411105e-01,-1.685373498384858462e-02,9.122523848676905578e-02,-1.097574852171203513e-02,9.956271593445582546e-01,1.289363716769087176e-01,2.611820017031985658e-02,-2.112806056549385580e+00,1.817670877643937088e-02,2.058126840791049128e-01,-1.487061752268161285e+00,-1.032304275259104537e-01,3.904439006130607237e-01,-1.217425026565100765e+00,-1.432671969288825675e-01,1.004261083063813453e+00,-1.749161238207391555e+00
2.250000000000000000e+00,1.275413488157896680e+00,-1.868341793571011086e-02,3.230021340372453142e-01,-4.370304820193656598e-02,8.264457138936065483e-02,1.899002803128359285e-02,9.954392483889206167e-01,-9.337948695135049604e-02,-4.466901318349220662e-01,-2.202693759315057509e+00,1.473591389929699083e-02,3.600897047605295942e-01,-1.510753353879905392e+00,-2.077113866708565210e-02,4.953181973101482005e-01,-1.267246042943988016e+00,9.161224192919042997e-02,1.197795791796050890e+00,-2.001735174815274743e+00
2.299999999999999822e+00,1.303195071987574671e+00,-1.755959840134497726e-02,3.214723469956396462e-01,-5.839751209897316858e-02,6.739236550026883599e-02,2.496824954683954378e-02,9.957030612424043747e-01,-1.155970162163331705e-01,-6.016324284969153391e-01,-2.147930686805480605e+00,3.680294558653830067e-02,4.868935906757914100e-01,-1.505073408111278432e+00,1.443750089357903089e-02,6.275940576642020652e-01,-1.317356007547498598e+00,7.265222344373828411e-02,1.086263120409126426e+00,-2.063266647968648115e+00
