FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
4.264502519729739677e-02,1.157361909136401801e-01,-1.969911708112928928e+00,1.793772915027222470e-02,3.028526245575377529e-01,-1.269476679234189387e+00,-7.500199763450712820e-02,3.358181698945688631e-01,-1.339979459509764714e+00,-4.525512706283457004e-02,1.714759518022763496e+00,-1.573783344458768108e+00
-2.472634079752066699e-02,6.227249519176520920e-01,-1.397804889313352339e+00,-3.621908123369672189e-02,-4.991731038998487024e-02,-1.820259909620046912e+00,6.483156417276127181e-02,6.955696099119711429e-01,-1.924074286279011448e+00,5.391265019362623950e-02,8.565913847481351207e-01,-1.054367474847550890e+00
-1.394210920463302694e-02,5.258001930589608630e-01,-1.419416953149780225e+00,2.152069378849595302e-02,-9.567589118024835693e-02,-2.064569293547142692e+00,-1.232214397820846456e-02,1.076570478319247348e+00,-2.058698560602519212e+00,-2.905898660698691405e-02,7.594070272828297163e-01,-1.140515768939989627e+00
2.130707809136981115e-02,3.860272727800753145e-01,-1.437321013998260399e+00,1.888243695383672732e-02,7.469347465418474386e-02,-2.157756291352435518e+00,-2.208752338563691256e-02,1.369867845329413081e+00,-1.920944518484754004e+00,1.056864944363490599e-02,6.334912859854132661e-01,-1.147992324909427708e+00
-6.691051112848910021e-02,1.900174151663560906e-01,-1.377627787128370640e+00,-4.300242538871765913e-02,3.139811909936947587e-01,-2.070534367561405187e+00,2.742514621674884551e-02,1.378209887732860128e+00,-1.565288619636528100e+00,6.944521826720445080e-05,5.216385992470706778e-01,-1.155860406421481468e+00
6.320562961031805926e-02,-4.525486981216877286e-03,-1.922059240829657512e+00,4.494639042511318350e-02,7.922045928688433714e-01,-1.587981952549855524e+00,-2.674038969359102645e-03,6.194077908114083986e-01,-9.947421224145802654e-01,-2.984979444740566701e-02,1.335303166177899570e+00,-1.685491507136156475e+00
-3.503895636162523974e-02,-7.371249034178405102e-02,-2.120953439408095775e+00,-3.239616717806713397e-02,6.505472915245786858e-01,-1.567241067475019900e+00,-8.821461387603868332e-03,5.346382981437460824e-01,-1.109772847747150015e+00,1.329512019248211240e-02,1.730362084606571926e+00,-1.824264754239771413e+00
-1.875674591407389472e-02,-5.347610541743592905e-02,-2.129460213947490299e+00,8.169308894702683593e-03,4.737107990595748053e-01,-1.459504564840641283e+00,3.531713929959807985e-02,4.862734259916696167e-01,-1.237257188371354788e+00,1.693293111346898597e-02,1.799452815596515487e+00,-1.748463640935517649e+00
3.796206237169637288e-02,1.130494313818536656e-01,-1.952997352249449925e+00,6.135124566785386032e-05,2.596496369652134817e-01,-1.328992569955067760e+00,-4.843365577663906463e-02,3.998097360494297647e-01,-1.273270209438803979e+00,-4.296073621229490325e-02,1.607386916046239955e+00,-1.521040817270544077e+00
-1.723050838049608111e-02,6.463380104347473676e-01,-1.376262864191205137e+00,-3.171153009078061386e-02,-4.120004357619775487e-02,-1.865222294211807963e+00,5.924148288806178192e-02,9.477134649612072304e-01,-1.815910666257054995e+00,3.198547683041309819e-02,8.142669726804409036e-01,-1.084564645658899096e+00
